observed_rr,u_prevalence_exposed,u_prevalence_comparator,u_treatment_prevalence_or,u_outcome_rr,bias_factor,bias_adjusted_rr,moves_to_null,moves_to_clinically_unimportant
1.1589192944943714,0.6,0.5,1.4999999999999998,1.5,1.0399999999999998,1.1143454754753572,False,False
1.1589192944943714,0.6,0.5,1.4999999999999998,1.75,1.0545454545454547,1.0989751930550071,False,False
1.1589192944943714,0.6,0.5,1.4999999999999998,2.0,1.0666666666666667,1.0864868385884732,False,False
1.1589192944943714,0.6,0.5,1.4999999999999998,2.5,1.0857142857142856,1.067425665981658,False,False
1.1589192944943714,0.6,0.5,1.4999999999999998,3.0,1.0999999999999999,1.0535629949948833,False,False
1.1589192944943714,0.6,0.5,1.4999999999999998,4.0,1.1199999999999999,1.0347493700842603,False,True
1.1589192944943714,0.6,0.6,1.0,1.1,1.0,1.1589192944943714,False,False
1.1589192944943714,0.6,0.6,1.0,1.25,1.0,1.1589192944943714,False,False
1.1589192944943714,0.6,0.6,1.0,1.5,1.0,1.1589192944943714,False,False
1.1589192944943714,0.6,0.6,1.0,1.75,1.0,1.1589192944943714,False,False
1.1589192944943714,0.6,0.6,1.0,2.0,1.0,1.1589192944943714,False,False
1.1589192944943714,0.6,0.6,1.0,2.5,1.0,1.1589192944943714,False,False
1.1589192944943714,0.6,0.6,1.0,3.0,1.0,1.1589192944943714,False,False
1.1589192944943714,0.6,0.6,1.0,4.0,1.0,1.1589192944943714,False,False
